4.05345732,3.704579713,3.36948487,2.095297643,1.036178188,0.353320853,0.338970032,1.557647552,1.833284289,1.873262269,1.710849907,1.867677631,1.826367551,2.059965327,2.276710804,2.156863591,1.946360762,1.89346353,1.960331508,1.566363136,1.507280443,1.566755095,1.817023103,1.827321294,1.551099667,1.595808863,1.650118664,1.529469047,1.831755533,1.906078691,1.990715482,1.727853776,1.732441512,1.625865625,1.553008893,1.406459195,1.604285323,1.745116309,1.805831262,1.799260962
4.354515502,4.348245656,4.135177623,3.685203939,2.669662223,1.287655811,1.394666918,2.511274338,1.966176371,1.210147268,2.872457719,2.603199203,2.821688237,2.878992185,2.994597728,2.983568525,2.675772189,2.654828106,2.710255667,2.678980031,2.688205909,2.742771292,2.852080598,2.826750737,2.902889105,3.234389188,3.403164743,3.517549682,3.068212,2.898787584,2.986910107,2.913583778,2.795013117,2.71805872,2.29358871,2.367466936,2.453114743,2.731124788,2.935697621,3.018148529
4.253158018,4.239808666,4.205754253,4.093051839,3.746075005,3.546919133,3.364077035,3.320553786,3.245357537,3.220844885,3.291760199,3.260820066,3.22236687,3.25366056,3.353772308,3.469962092,3.312124247,3.23685569,3.13793165,3.032274276,3.117906668,3.061051015,3.06917682,3.183600522,3.219427186,3.305200063,3.450583714,3.366514305,3.459134575,3.413050573,3.284329895,3.090716571,3.022408631,2.989753992,2.991816912,2.942189666,2.973259903,2.987016436,3.156151628,3.051691685
3.162755285,3.575739553,3.91387972,4.068710623,4.027469905,3.806932785,3.789628638,3.707775757,3.555083198,3.64017508,3.57266559,3.512360896,3.310449794,3.307013079,3.445592226,3.263592519,3.079906995,3.010532314,3.030646085,3.240237419,3.164099517,3.140206015,3.161845389,3.179107073,2.932952739,3.06952532,3.445842083,3.509113383,3.341489437,3.255984508,3.136043939,2.882105851,2.953681907,3.004864715,3.038565003,3.026710247,3.192914388,3.262492064,3.275018294,3.298376379
4.016849802,3.994010261,4.014822728,3.960445691,3.972235129,3.847615611,3.891677146,3.725681269,3.752451998,3.712388459,3.669822673,3.639430371,3.596689701,3.518904312,3.600609099,3.688354407,3.718503386,3.526044767,3.566622912,3.594309144,3.630565088,3.558626075,3.568893722,3.477954993,3.615681258,3.515282788,3.628111231,3.590510757,3.636019188,3.574394677,3.663002725,3.540844767,3.605379708,3.55527338,3.497040388,3.49571596,3.47578391,3.532971398,3.471440442,3.54839386
3.268524703,3.331493838,3.865987892,4.082196361,4.155655659,4.194637595,4.135734206,4.10644072,4.094734744,4.077328069,3.933922658,3.843082207,3.804107329,3.873322422,3.783294335,3.699939342,3.605626217,3.547486832,3.52970497,3.643820769,3.816956946,3.739658901,3.722568241,3.686419838,3.758843539,3.829594688,3.858194476,3.902585452,3.845021932,3.886211237,3.792037052,3.60373707,3.471196193,3.558321204,3.589623148,3.58383145,3.694074012,3.79609616,3.818408166,3.783144172
3.503596509,3.435107248,3.48710797,3.570028887,3.642768693,3.902420401,3.932223842,3.956713372,3.905842818,3.923987192,3.919080529,3.852872747,3.641155759,3.489310349,3.562317368,3.696913537,3.533653527,3.566429671,3.547880732,3.517455006,3.484152061,3.387013114,3.408232575,3.232364778,3.229183971,3.362195226,3.315550757,3.386391173,3.333785978,3.450429905,3.509787048,3.472633718,3.425540201,3.531206361,3.50794745,3.537176638,3.647059142,3.694543422,3.701964093,3.807089327
1.722130691,1.789527633,2.091958006,2.429341087,2.902001191,2.971437009,3.078330312,3.073070749,2.772956953,2.745068075,2.47067476,2.300459153,1.963001475,2.11434718,2.425145832,2.369576402,2.248474877,2.242751882,2.332212441,2.447282523,2.229359519,2.218506408,2.113371631,2.043509362,2.168730184,2.169222603,2.493464223,2.274508112,2.501097104,2.799957263,2.553100306,2.462742344,2.318726701,2.574500935,2.704756761,2.743156488,2.975619,2.993874628,2.965766321,3.27868391
3.69517587,3.675113507,3.645362926,3.641722669,3.645342956,3.73078378,3.765076089,3.800388385,3.829966145,3.684402094,3.662863345,3.663764978,3.630073908,3.51546268,3.677888154,3.69468596,3.605406198,3.620586859,3.564930764,3.560115742,3.478594809,3.427900093,3.320040599,3.27390054,3.389420127,3.491242384,3.376121406,3.581712384,3.590539542,3.572126524,3.436001324,3.442407,3.476373941,3.586373649,3.558353728,3.629432744,3.546019974,3.589193138,3.608896545,3.63247163
2.972437412,3.128493937,3.440920354,3.646850918,3.831356898,3.775138338,3.866731496,3.872410915,3.87401544,3.860892972,3.737501753,3.662886996,3.445488418,3.474088487,3.614025172,3.513399151,3.39251134,3.275610562,3.354663047,3.432043458,3.491999176,3.337390733,3.517452013,3.368531586,3.360762933,3.577871565,3.650058894,3.632145458,3.761059855,3.612752919,3.235220918,3.341604704,3.576161207,3.674664384,3.587486201,3.635449669,3.765752438,3.640199222,3.636596761,3.665620032
