3.230295937,3.411605495,3.558079833,3.522124011,3.541333494,3.568369707,3.58183441,3.47423612,3.404153451,3.489907489,3.597236092,3.506355554,3.378963727,3.624900425,3.655170372,3.425549115,3.654884578,3.777168839,3.861403366,3.660584869,3.580291662,3.552833448,3.493052555,3.388672367,3.450652624,3.371054036,3.483784615,3.566141297,3.663173161,3.876859448,3.973015812,4.074385967,3.889087403,3.787676689,3.75663254,3.606221883,3.610903093,3.416081613,3.618776351,3.433903542
2.699399573,3.102974557,3.338859318,3.633609199,3.499944394,3.721212426,3.57887257,3.655172245,3.631282691,3.833614797,3.823560279,3.668847251,4.005461385,4.029286527,4.01712168,4.013747754,3.904521151,3.898796956,4.023788061,3.989465627,3.969965403,3.960537096,4.028792131,3.727364408,3.776163757,3.795878252,4.033523737,3.690624209,3.911074339,3.902325459,3.655677715,3.611727849,3.873298663,3.828333812,3.790029818,3.920165323,4.01109133,3.751865448,3.674622593,4.03247341
3.720883115,3.788776239,3.786681204,3.804717435,3.776720234,3.657995448,3.618879039,3.498692326,3.448089249,3.424121202,3.249544295,3.142467774,3.364176746,3.250540027,3.486872541,3.518896208,3.290274677,3.366305703,3.277032229,3.163669571,3.094437208,3.284562181,3.321110277,3.054604305,3.285150333,3.250745521,3.251508492,3.203533071,3.241328346,3.09524035,3.209844338,3.163798221,3.212966968,3.232214117,3.205059405,2.962543719,3.02883726,3.070705534,2.951648519,2.94540344
3.861020797,3.992176382,4.090521071,4.096587363,4.055393125,4.029494258,4.069685886,3.970652525,3.849519339,3.945721476,3.935722709,3.878883912,3.894450588,3.884665734,4.010610897,3.81199124,3.727078666,3.722408361,3.531788235,3.587100273,3.562013596,3.555393632,3.569199354,3.545339227,3.547822844,3.639848526,3.713792432,3.748098228,3.717602661,3.841926325,3.788632892,3.953374767,3.764671637,3.787547697,3.643631699,3.583600028,3.52767424,3.549792259,3.445588627,3.608913854
2.823859118,3.028423249,3.325489709,3.476853409,3.762710975,3.370669614,3.616478202,3.552792444,3.699220859,3.467029479,3.540240048,2.960239353,3.418677411,3.435239184,3.39550623,3.47194041,3.349092625,3.308447305,3.350169343,3.515312727,3.243110127,3.235920494,3.263113283,2.865788641,3.245094097,3.081129689,3.279960953,3.27951909,3.339681234,3.25287498,3.205680801,3.215061981,3.244649428,3.109189522,3.231326908,2.751724075,3.355769151,3.043078688,3.100778144,2.912184704
4.066597489,4.059152988,4.11232262,4.091879249,4.170047868,4.074255142,4.196870493,4.122164491,4.177578895,4.029598524,4.12205987,3.943744108,4.060498246,4.094175915,3.915569209,4.010748349,3.947178685,3.879869871,3.900183688,3.875172475,3.989848322,4.049011736,3.873845143,3.868013543,3.845127149,3.848555889,3.940421175,3.97309072,3.881586179,3.868796745,4.011812367,3.960935853,3.933189766,3.85450101,3.817657189,3.62539525,3.833644504,3.449097911,3.406087428,3.481760652
4.089651606,4.212771596,4.230717923,4.219265954,4.217510728,4.210035114,4.171622345,4.115335072,4.153035399,3.974861224,4.138027388,4.097052611,4.117966588,4.019143095,3.918155865,4.036118749,3.919075029,3.887147934,3.867139778,3.882567852,3.999602174,3.978619471,3.893559281,3.67358775,3.728681224,3.856933173,3.731786888,3.729060808,3.924268964,3.824841233,3.869396491,3.752172829,3.834597236,3.747056614,3.738183413,3.556844084,3.702559159,3.568361892,3.557666043,3.481311556
3.685359944,3.803344449,3.870943254,3.964312318,4.074607015,3.926026531,3.999335999,4.028917909,4.047666159,3.923666594,4.077414656,3.689016838,3.86492889,3.795690043,3.827007847,3.783509295,3.987166718,3.842981533,3.843782731,3.727839311,3.765436351,3.745329661,3.926374807,3.560129205,3.808981842,3.578680149,3.769023731,3.77651915,3.785622099,3.675576479,3.734551687,3.86580658,3.740989725,3.721714817,3.56835211,3.37039888,3.727314698,3.492269529,3.344744433,3.556334319
3.957742105,4.830651994,5.278191297,5.549506056,5.692478916,5.521567343,5.578690506,5.346292948,5.214655464,5.134763321,5.074048006,5.03486162,4.816038126,4.864794607,4.788042941,4.824173513,4.836536533,4.859839073,4.822954313,4.790633387,4.759515519,4.790118315,4.787700367,4.695639562,4.620827244,4.571715978,4.955138759,4.640759302,4.688135053,4.628719939,4.533004077,4.42899409,4.38395218,4.360946608,4.275320159,4.349987045,4.203980938,4.181940849,4.19850626,4.339639544
3.184714021,3.331489999,3.319100646,3.344419431,3.379288207,3.395090026,3.45184063,3.343517417,3.339180279,3.383800835,3.330045975,3.19905448,3.324883673,3.533288035,3.509542044,3.434670647,3.289012581,3.284185721,3.378613258,3.407608681,3.476410331,3.469767055,3.372279053,3.294507699,3.523302792,3.228466571,3.492309856,3.345920318,3.198401115,3.166843217,3.243584175,3.298914282,3.381293282,3.49315867,3.452227878,3.248208747,3.456370984,3.327777548,3.306330838,3.45874512
4.383631971,4.781718767,5.105693807,5.214941972,5.236272923,5.036291073,5.006572368,4.883347068,4.823087973,4.850213188,4.675433672,4.369273391,4.439698777,4.456133041,4.333542459,4.201516062,4.215904852,4.223294641,4.056651724,3.986608275,4.09979409,4.102020766,3.998207515,3.714255578,4.064192769,3.902294894,3.704500684,3.950063462,3.852266607,3.883130832,3.627215011,3.746183492,3.685519108,3.652279016,3.544285297,3.401149241,3.732469582,3.468527113,3.366460259,3.498743653
4.601945473,4.82570747,5.068441579,5.122624934,5.187541463,5.15358101,5.021039205,4.996628577,4.938711233,4.842877152,4.832178633,4.730955361,4.738857036,4.766620956,4.559041745,4.610997269,4.647554149,4.611030411,4.547965108,4.369561484,4.342410768,4.270196865,4.355995385,4.289766421,4.309754889,4.292162093,4.337647916,4.277782086,4.125130781,4.319454754,4.263745714,4.143851053,3.977239297,4.079498169,4.100588658,3.891620841,4.009318169,3.822979418,3.858537654,4.10914443
4.776941491,4.748020451,4.794832717,4.741684659,4.624457187,4.584930262,4.69342338,4.573869791,4.550532728,4.454441963,4.510723125,4.571762268,4.478451194,4.461108689,4.471537798,4.421831688,4.462081966,4.458857675,4.335921922,4.318779403,4.377632231,4.356025262,4.221883765,4.134896513,4.156339759,4.269174913,4.223848223,4.227094477,4.214545561,4.30374861,4.183253809,4.375443619,4.111793277,4.320943921,4.191388561,4.162150967,4.314290209,4.154273516,4.128293875,4.19438187
4.954572595,5.319184601,5.612607518,5.61232493,5.537582382,5.65741973,5.45970555,5.428950587,5.362053685,5.256927964,5.20528731,4.956985826,5.015737186,4.925268696,5.029279962,4.992025301,4.772832495,4.729276787,4.726859537,4.611398121,4.620171691,4.588272171,4.40086242,4.417859674,4.476800221,4.438044538,4.468974661,4.467241117,4.425689561,4.318558302,4.398845565,4.40795702,4.50493752,4.294803119,4.362887245,3.930695673,4.508708729,4.254868747,4.100114114,4.163682009
4.16171514,4.287154915,4.382463799,4.387035363,4.323932521,4.126972207,4.215399383,4.074246969,4.066887897,4.026703887,3.957715738,3.520181547,3.721943851,3.87451248,3.785389069,3.761725768,3.747568082,3.585547036,3.631895296,3.640813133,3.584357983,3.640620851,3.659538512,3.344679187,3.395640455,3.442669006,3.52476953,3.578492574,3.424731125,3.513813857,3.53773638,3.269341031,3.280397486,3.208126218,3.138909696,2.935170732,3.204202635,3.046830141,2.94616784,2.986681827
4.494390934,4.812302993,4.995053465,4.956747984,5.107265728,5.162713523,5.031999471,4.953198372,4.960270481,4.893659651,4.82105876,4.821811523,4.700356162,4.6597084,4.42250141,4.43084881,4.455775152,4.473940443,4.448670483,4.370193545,4.356243077,4.384029016,4.21246599,4.130971784,4.145080803,4.191196547,4.318741447,4.076326814,4.355164585,4.131031657,4.002843587,4.066283292,3.989123431,4.106131778,3.876488735,4.03325853,3.941848656,3.680761841,3.829666198,3.619459057
4.769584434,5.018232159,5.098222602,5.104572072,5.071874644,5.228357143,5.069635689,5.105354663,5.127775107,5.055941456,4.941009812,4.92809718,5.053310632,4.903876667,4.95104392,4.862393689,4.697164666,4.626870306,4.599749225,4.576927746,4.626846262,4.599289389,4.374380288,4.43764524,4.554585142,4.404266294,4.399751438,4.404168196,4.330555468,4.404732172,4.278108898,4.280688514,4.217130571,4.176198303,4.189380817,3.96759203,4.229346539,4.084183204,4.141183921,3.989855332
6.348293851,6.199967107,6.161882546,6.066653328,6.022668953,5.739251398,5.615831498,5.545016941,5.441036837,5.400435512,5.233414858,4.789260403,5.022684013,4.965308672,4.87870921,4.858497002,4.749498452,4.639599899,4.712476268,4.738665971,4.672219769,4.662387738,4.45868237,3.928748369,4.43836843,4.522068163,4.562728258,4.472408932,4.386641103,4.286745615,4.197107204,4.163793914,4.258360853,4.367879791,4.249897518,3.858442231,4.322012806,4.171233387,3.904447154,4.122460861
4.695183326,5.082952227,5.128982852,5.146764617,4.962823925,4.973385597,4.906835298,4.788964014,4.721820288,4.633269842,4.570520528,4.371986117,4.418698198,4.294498923,4.33060777,4.33692387,4.160990477,4.247899826,4.09449581,3.971260195,4.072517834,4.01198747,3.983268808,3.912485727,3.822613926,3.850007424,3.853805458,3.923059211,3.80218613,3.896177596,3.557933912,3.72328015,3.553249849,3.409137022,3.292660544,3.194646995,3.455614145,3.243549035,3.221888333,3.14367674
2.831803582,2.799710683,2.792852202,2.738806623,2.805678788,2.671474429,2.837164095,2.727564833,2.900932892,2.934432083,3.038853228,2.517261124,2.760761633,2.811206631,2.801232533,2.887438256,2.793381891,2.752288146,2.781352794,2.683350114,2.685683707,2.8868569,2.690887263,2.356533347,2.580594279,2.642258452,2.689699285,2.695580441,2.747738809,2.503101025,2.534982916,2.693521181,2.777218174,2.536011433,2.662396173,2.38715527,2.605706513,2.394643867,2.469571757,2.486679428
4.975131971,4.805927521,4.81326088,4.643516259,4.629203184,4.597771219,4.645224737,4.508207237,4.56768863,4.374695756,4.404857546,4.202944325,4.360282244,4.305116802,4.224275258,4.351606816,4.452001431,4.348294794,4.321230165,4.310763161,4.262555388,4.333405403,4.222202964,4.046259809,4.146240479,4.295614073,4.307323581,4.238117522,4.188711496,4.253036105,4.315233711,4.218600213,4.207021159,4.149790277,4.01072662,3.960293229,4.010251882,3.917692824,3.999060371,3.849711034
3.317671659,3.324808653,3.453292511,3.644577482,3.762157636,3.590307855,3.705666987,3.500805327,3.556550921,3.436343134,3.449526903,3.363766882,3.218288779,3.321855652,3.075635554,3.126134704,3.362562395,3.299596944,3.113012438,3.199436857,3.133896391,3.267591619,3.280273076,3.110993996,2.980695948,3.142287485,3.153209209,3.132238529,3.004782159,3.076404559,3.056410187,2.99179206,2.952009948,2.902937071,2.97546947,2.867247609,3.085666379,2.887581465,3.084480844,2.891549653
3.900050154,3.913551007,3.941950847,3.91487085,3.899251488,4.079567924,3.994533189,4.137427549,4.189467062,4.079928697,4.110557789,4.199565358,4.053610753,4.163863002,4.234580815,4.237246499,4.120365199,4.153462509,4.224639975,4.222521199,4.115794237,4.056781396,4.059961895,4.152392916,4.008658879,4.098471428,4.22223475,4.056947592,4.100970507,3.99715558,4.199810312,3.906090866,4.092611786,4.013925786,4.001176417,3.904059703,4.060051126,3.840409552,3.868101319,3.8728634
3.579747897,3.797167164,3.86092607,3.886205384,3.841717899,3.895027844,3.807470094,3.78345981,3.8223753,3.659934358,3.704781064,3.888697673,3.55968109,3.523256807,3.454552404,3.495782779,3.495100919,3.40710751,3.41740269,3.390991488,3.354161698,3.440263792,3.341011626,3.497347069,3.2993131,3.326606236,3.376998719,3.247566778,3.351473262,3.242850832,3.340877521,3.408867516,3.293910412,3.257326805,3.155192902,3.519715022,3.183148388,3.213579782,3.185623303,3.125757115
3.185060019,3.186982281,3.089384146,3.218855823,3.191226563,3.293274613,3.079512113,3.179344335,2.997449405,3.005363483,3.049088484,3.242638604,3.0765568,2.917345309,2.970518697,3.084674192,2.891931394,3.030726679,2.971529857,2.990685367,2.776934136,2.913802562,2.844531275,2.841082189,2.889995747,2.746417739,2.881500592,2.773434365,2.733342515,2.81382359,2.858384565,2.481821612,2.72715632,2.704752739,2.703939935,2.762001971,2.696847518,2.711465194,2.589382406,2.707856701
3.481266362,3.544628846,3.844085951,4.138730752,4.135437862,4.081046485,3.886715192,4.065837937,4.020496867,4.198919723,4.209287248,4.160400742,3.943453166,3.919668324,4.085879611,4.054159822,4.038538396,3.986602609,3.853345276,3.97008561,3.967750773,3.935880616,3.882586873,3.928101455,3.854874615,3.787899378,3.962091858,3.906568466,3.936765279,3.740966984,3.803226703,3.956090245,3.895294264,3.772724926,3.721239959,3.564190423,3.370470759,3.806781056,3.798272125,3.878295253
5.731393157,5.760851573,5.725337142,5.577063858,5.459678197,5.174357584,5.24353247,4.985735048,5.073294566,5.013666019,4.892919304,4.208416528,4.67839518,4.630830142,4.523192554,4.49752141,4.495752319,4.333946313,4.381197819,4.48109238,4.45177958,4.333104903,4.304217331,3.648449897,4.008676713,4.152307226,4.117440007,4.21046833,3.982387876,4.041245189,3.807214078,4.052674947,3.900865298,3.720417185,3.778369609,3.44788706,3.506957551,3.558676445,3.439925183,3.325509249
2.813587978,2.946316957,3.168821017,3.158358102,3.248514259,3.207370003,3.324583964,3.308800924,3.208261874,3.27076904,3.24980779,2.852095207,3.284094101,3.30844389,3.249245397,3.034256855,3.255104825,3.047820811,3.078850836,3.037258244,3.120885926,3.052681861,3.173085567,2.843940355,2.952443904,3.064573814,2.93671157,2.829598405,3.006187532,2.869996996,2.971192159,3.016108619,2.918699817,2.818169973,2.971167917,2.665483741,2.794787273,2.805420121,2.826150453,2.731741031
5.268568139,5.136545862,5.438049044,5.62229899,5.554812718,5.601652248,5.694206621,5.644601399,5.620069563,5.709509372,5.753415322,5.348242864,5.440041465,5.562329615,5.406110921,5.350821441,5.374055526,5.27827744,5.32082836,5.154964991,5.078420609,5.108648481,4.789792037,4.898283143,5.005816499,4.726372377,4.908487856,4.911076801,4.972662925,4.959666049,4.663254553,4.68862412,4.65937247,4.684643048,4.577438873,4.480036627,4.852670442,4.571509234,4.419368792,4.714780384
5.58247815,5.483515318,5.491624039,5.384082142,5.45776098,5.392800763,5.260470709,5.03398911,5.11585813,4.885803335,4.963527906,5.005973046,4.93603513,4.826499027,4.899962422,4.730620822,4.716361543,4.61232643,4.662009806,4.497070369,4.566947907,4.597494629,4.418440128,4.454970423,4.319555483,4.28581281,4.33647668,4.378367644,4.246753227,4.304513586,4.164955236,4.215685359,4.175341335,4.194203537,4.179517887,4.033979763,3.912713057,3.963732935,3.802671274,3.799848862
3.163402585,3.06038482,3.521701765,3.763723727,4.087270262,3.611243926,4.279230254,4.288050918,4.160696152,4.016384614,3.967681413,3.343794772,3.761944282,3.725024084,3.855914302,3.581292832,3.682877871,3.600315336,3.767588987,3.594174329,3.667277233,3.620774993,3.379177792,3.126668659,3.698833826,3.702562115,3.854594125,3.784753282,3.908676287,3.724278367,3.743990677,3.850662107,3.918660923,3.59775432,3.570405228,2.996332129,3.745413841,3.443423345,3.494386221,3.375199693
4.462827013,4.582730866,4.655233169,4.68823628,4.750118807,4.635518865,4.922391585,4.731260634,4.601398714,4.586870821,4.690436202,3.782874384,4.380093563,4.181396369,4.234721923,4.244878478,4.158997557,4.116644521,4.160533628,4.104128635,4.074489172,4.135593499,4.108679668,3.2842832,3.943902733,3.872451073,4.04378251,3.767527073,3.70741286,3.869139333,3.925026843,3.850119593,3.930339091,3.905067218,4.10784796,3.303951353,3.856781644,3.724837058,3.805629402,3.848208144
5.756521583,5.972446345,6.173769915,6.121248182,6.155838901,6.045940309,5.869028045,5.839001315,5.732112695,5.562191871,5.639833906,5.187434384,5.263709644,5.245536784,5.205929434,5.126754603,5.129822708,5.001604982,4.821054586,4.798742042,4.937758885,4.912667505,4.651368239,4.656254705,4.790352641,4.558670261,4.781516671,4.783070526,4.875669007,4.539381217,4.678530818,4.456747641,4.518625581,4.423700793,4.451834419,4.247860186,4.281621806,4.239435693,4.260487022,4.264409476
2.553354634,2.758262001,3.235885362,3.297410577,3.435497824,3.582120035,3.58999744,3.554821019,3.593833633,3.618325996,3.435756869,3.646249268,3.311866782,3.564057041,3.422821703,3.558998184,3.461555606,3.390857085,3.349809824,3.277929285,3.323034956,3.295052408,3.253729056,3.388853003,3.341551189,3.383185611,3.417775981,3.27947783,3.345140045,3.342228258,3.342814514,3.158944421,3.259072839,3.260679226,3.238637799,3.123483793,3.519145122,3.319039398,3.079793007,3.164551164
